,id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
10,33,3.7037748456882467e-103,1.6527540723737862e-207,4.022038506213458e-122,1.3479654723061992e-50,0.0,2.2108238981033733e-100,1.1443695107496702e-130,1.5235432582514205e-148,1.3922532200536038e-135,5.9117316228800784e-279,3.6198418940799882e-93,1.2696470347997492e-162,2.6571585045902893e-154,9.115097307177372e-140,1.8548661705027388e-166,1.4353552748660967e-159,3.0457256262584e-142,4.56586712768957e-103,1.4148772005731824e-59,3.7729307291907497e-202,2.847198125635301e-115,5.083676570980802e-93,5.007579430389186e-64,7.167987766046396e-89,3.974651215197684e-80,4.332984272260721e-77,1.2581546773957574e-108,3.5134785488044436e-55,1.354789810416972e-55,2.7629481262041932e-73,2.6986076220701934e-50,8.866842811243739e-63,6.161994798978771e-116,8.1962635335229605e-109,3.192492460328929e-88,1.6008945972330992e-212,1.1106243321554435e-112,7.122702204691973e-97,1.1073495223461514e-105,3.921167216713902e-64,1.7060102161774091e-69,6.807928683840066e-140,3.2298019250018505e-125,1.0,1.0834644545916867e-92,4.529132738365862e-87,2.0311366479423103e-124,1.555372586031027e-221,1.4094420959585857e-143,6.8814232305239244e-77,1.4917126540003249e-74,3.4955422156989996e-103,4.8477355331259835e-56,1.9158964378352374e-91,4.3590615204107284e-89,1.0246137235609753e-78,3.8346851699553437e-106,1.1057550135840078e-119,1.0811980911963814e-45,1.1798967861851453e-124,5.220775435896403e-86,7.93125904264534e-145,2.3768302264523337e-74,7.821943154142628e-204,4.455151694781782e-174,1.5237904358870686e-113,7.525219953311846e-83,2.9696115962789645e-60,4.051975937575093e-79,3.580022779084509e-47,1.0744632994428278e-59,3.473128002042339e-122,7.403963407660345e-129,4.5552129622474053e-66,2.1443787573186295e-220,1.6679046915893348e-147,1.8525912485640192e-83,4.1060359212171285e-56,2.2606229799259234e-195,8.953837756552847e-49,1.1007865016620281e-116,2.6752874346388784e-59,2.4052740413636584e-165,6.230621392825212e-86,3.5883725617615865e-160,2.5142266300365926e-137,2.408841709337883e-51,3.4852050381694005e-81,5.066645362943306e-192,2.9470730971918174e-160,4.0531771539249296e-92,5.456065214143718e-139,9.333648029531198e-91,4.4766510864372506e-102,2.4140407779978193e-99,9.383493168201746e-124,2.5476098536499423e-26,6.890896491344433e-83,5.324377948212138e-96
11,36,2.533721691743214e-174,2.1177503881015554e-201,5.4570616657208996e-306,8.369288335797303e-189,0.0,5.7209677226202955e-199,0.0,8.170452020900053e-246,3.706461148985201e-191,2.121119880219157e-260,1.9219745357733478e-148,4.7311172625024996e-240,1.6340766153056266e-245,6.388337645177573e-198,5.984914802039036e-243,9.4e-323,3.8954905467207285e-169,3.3812408420454287e-233,7.078214242625112e-244,3.301188133541118e-263,6.830239157107127e-148,1.6400689239000949e-156,2.3534142258879693e-218,2.528766025894771e-231,3.4366268026602703e-302,8.206639549663823e-226,7.038717954709608e-161,8.453732220190854e-237,8.488446764868211e-235,2.0707444678246902e-255,1.4133395481359762e-266,1.079695518197731e-149,3.477801928525187e-209,1.4594655611247055e-212,2.129670192616375e-304,2.321573287175397e-307,5.68524750143101e-309,1.0941557596488964e-286,6.409060214626992e-275,8.088751330516749e-232,4.505094853507982e-268,3.3761740658827502e-195,1.269762e-317,3.901137629569972e-245,8.755364242241254e-203,6.153230214152608e-272,1.149893484711534e-122,0.0,1.0795389629085444e-227,2.922777076408285e-197,2.8530324209793942e-247,1.2803160072584236e-77,1.6968800424759082e-227,1.357518099727602e-192,2.3915469639874135e-159,4.298280526421706e-192,7.052765360103066e-94,0.0,7.992862069312606e-277,3.5005363483340957e-305,3.562423765873229e-296,1.9556799570873225e-282,4.8036396768406915e-226,0.0,2.3010009467053486e-79,3.943739290854679e-201,1.95340750025675e-182,6.161703922555836e-276,4.830639076466997e-187,4.673684479776001e-214,5.39975344666894e-233,1.1150543e-317,4.4207747003861546e-253,3.132439446495671e-247,1.0,3.374931398505039e-173,1.089144270873432e-274,2.905041629880602e-149,8.367597485631549e-147,2.9323804071875173e-246,1.383305909424345e-228,1.131656366026857e-239,0.0,1.930691800187884e-117,1.1149011366090244e-268,1.9844367253381526e-305,8.737303538245753e-239,1.6002003687024184e-289,3.062175886818975e-167,0.0,1.2699894644704167e-262,1.538264431154252e-273,2.6257800625925754e-221,3.349626969447332e-183,9.10285535221631e-194,1.4328145057960585e-241,2.9694164483486064e-249,1.8377434844376183e-213,1.392366540089738e-204
12,39,6.056359045061882e-150,7.957414162839656e-233,1.0477709773271129e-234,1.2466487837947813e-126,0.0,3.225892080191227e-171,3.6751502766884475e-241,1.114142283766298e-200,3.886996750412241e-188,6.731316330722241e-235,7.966656884984642e-167,2.7433680056979396e-247,1.5282740784847452e-179,7.372868412375501e-232,2.891604408090238e-261,0.0,1.7520625876857113e-184,3.6923328544275002e-205,1.8925621676877323e-236,2.0869918840811673e-263,5.409720056104966e-206,1.3024913575229063e-175,9.03512411664291e-182,5.2481749211256125e-227,4.3125280808760077e-203,1.0428720347454086e-210,7.074136425712548e-121,1.1512149905790733e-177,4.105663793878294e-192,1.28372338422228e-201,1.3377890463944263e-213,7.667592032444966e-129,6.432718763131039e-164,1.4570445894573099e-182,2.781400244016894e-231,5.278753659476359e-279,1.2928655726030028e-236,1.4646149993403513e-223,1.744547863874336e-219,5.794212084244196e-179,2.1636723927848344e-217,2.263098875052661e-165,2.02809228807827e-248,7.039550124122475e-173,4.999462452899996e-167,4.931963969363786e-212,8.775489154469151e-113,0.0,1.0876927364807508e-221,1.3618442861956053e-196,1.481300177719063e-178,7.668548391827835e-109,8.840441466091861e-169,1.1165813591403294e-162,4.4799684573748334e-101,3.053808620475303e-145,6.561319926574256e-100,4.686882319350713e-258,8.766505859617605e-162,8.327230107727318e-232,4.959779298912243e-187,2.2934846907026297e-218,4.168093072092588e-194,2.2706809148437e-309,3.0598712053151805e-152,3.5053017443382205e-112,5.655397873801479e-177,2.8395392562935617e-209,2.1668491020478748e-138,1.1648968657348041e-145,1.214923352339425e-201,6.619195258276022e-232,5.47092124575379e-222,4.6710132630039394e-185,7.450773249602542e-201,1.0,1.8046788412422668e-128,2.050845594297931e-162,4.451370082888748e-181,1.1007658550206207e-181,1.8428375032269307e-211,1.7664402792479768e-180,3.697089850617172e-284,1.7023506177002586e-125,6.432536977900449e-203,1.3170939069611872e-163,3.444906155162775e-170,9.63093335311647e-188,1.3402462374637647e-226,5.913014226306126e-295,8.417100179317899e-165,5.6754799570392254e-244,1.2498126641715521e-157,1.7146308466803395e-196,1.7820109776117478e-167,2.2115431701542754e-231,1.8770592465221537e-178,1.7264791386981334e-189,2.12612313671318e-188
13,41,5.498615707141398e-81,3.3195619397078237e-136,6.130893604853926e-127,1.6285232678299562e-51,0.0,2.7152448694028786e-100,1.507909241361298e-162,6.86750748443924e-89,3.559870544672842e-82,3.865728319890381e-253,1.0,2.896602283080136e-135,2.8104923746356774e-117,3.326366037737299e-122,2.955031643116351e-142,8.198864710795697e-186,4.34666381534443e-103,5.677378022286248e-106,2.2116566922869794e-121,1.6072463344925726e-176,1.3989397343931503e-60,4.329376072085339e-71,8.911061594306456e-92,7.044990752846342e-138,9.127065578956841e-153,2.919257847186236e-107,2.063214377656898e-68,8.034181914840298e-124,1.676979644317733e-100,2.987066913751106e-111,5.3607366782714246e-98,6.5154807864592335e-43,2.0811074139556733e-112,2.100324733765599e-110,5.301967140251278e-110,8.295902751232774e-162,7.073702305498671e-137,1.227109301341407e-156,1.2931604176184404e-155,1.1182514102929643e-107,2.547428910678129e-118,6.277554888416382e-112,8.53288132620698e-117,5.331287750077272e-96,1.9819896685337708e-69,2.2084577904230856e-117,2.2674601030480575e-89,2.658564835382618e-217,3.7976571190623087e-121,6.783512982003586e-55,5.437902373249254e-112,5.772382620119112e-85,1.9786162259113875e-100,1.6808502418605596e-100,6.692397484851213e-96,3.017683921727555e-82,3.9774904417088706e-88,1.6250196259721676e-202,1.144629724776001e-103,1.610418892902704e-170,1.1318615514467646e-167,2.5385046778839733e-139,6.964787167014563e-129,6.82302639712188e-256,1.028020591372935e-111,2.0597596868491343e-128,1.3815533947863381e-78,2.932207879724754e-109,1.6792573234110737e-74,1.3363776288353073e-77,2.9869865383749368e-115,2.6169577972902333e-171,7.382015584044764e-154,1.089876117464299e-83,2.491476802629613e-128,5.518127769856799e-154,3.3189643708234953e-141,5.127079359831084e-97,2.5295526071095994e-172,1.7988981461526202e-97,8.64584043746913e-135,7.774276991928943e-72,9.667587210075504e-216,9.439915499643798e-70,6.83875846775616e-137,9.723040775679146e-170,3.527424910092555e-89,9.940782571379823e-126,2.310779566577189e-182,1.29819519472919e-140,6.3124764909421055e-84,1.8375197168360817e-146,1.9196746695132615e-62,3.472476462359252e-58,1.3453972573242e-35,9.062678856928586e-131,2.6591892675572167e-108,1.7979752108699345e-144,2.0407973551442384e-106
14,44,2.261907466691608e-116,1.895119326862745e-198,8.180748521714036e-155,1.994691042487401e-49,0.0,9.626952718674754e-120,5.474231158952508e-143,3.4272021276746154e-135,2.1609120084252924e-118,1.0659461296754597e-273,1.5179243049313088e-117,8.893722966268117e-154,1.497645029654318e-125,5.040939253587905e-115,6.222923280850132e-168,1.3611487942709645e-196,2.791833503671457e-156,1.7933467011131624e-99,5.551921481442827e-160,3.0361303497996744e-175,1.642036797303704e-114,7.948051045830596e-118,8.663236257431213e-77,2.426870434497351e-113,3.367355166505084e-143,2.515822997639186e-86,1.0603799261574919e-110,8.013642101270853e-144,2.685287357522968e-76,1.3435084143273463e-102,3.6471841673868265e-78,9.138175988352099e-81,1.7843748005053742e-136,7.714474486946117e-89,3.932023570461683e-116,1.067857383539615e-214,1.0266727626153759e-131,1.6295794068817314e-119,1.4621661978959162e-119,3.3138889430529855e-87,1.1779517849559946e-110,2.163701657062468e-127,2.3122052345513934e-189,6.636829863200656e-80,8.058020996825406e-135,4.738944541833653e-89,1.370647913068763e-96,1.3575777052240464e-231,2.3557437953382027e-140,2.793571020217713e-135,3.057088114174573e-75,4.290668235616482e-113,1.0,8.087231494123304e-53,3.4523086344995993e-69,1.8335938373442412e-56,9.811939730157619e-112,5.779425960810248e-160,6.3773490808030875e-90,2.416712113567485e-149,2.5247305169532787e-143,5.249200163461465e-132,8.913355712407291e-90,8.569118273418471e-240,2.1460028882347747e-198,2.3600003651311062e-95,5.446915186784312e-100,8.923897531550503e-96,3.94833327526067e-76,1.1541329988058289e-45,4.788643133282503e-84,4.969703143299007e-150,3.1306582274299032e-176,1.1190664801762058e-93,1.727185431832835e-210,5.1313177628007565e-126,3.8846072958996224e-102,3.173480828813405e-119,4.1032854504002054e-200,1.0852814634570096e-71,8.155879524804753e-119,1.7706482375155465e-68,1.8105291061345018e-192,2.015651192391877e-83,1.00126935964357e-179,2.1082901405519422e-145,2.2458847513413333e-65,3.6465015580098623e-103,1.416159978866728e-254,9.442956973106017e-211,2.5450810992622447e-100,1.729741508276104e-172,3.4625681540562813e-103,5.116292872136639e-93,4.6923503247042645e-88,1.017332065754092e-156,1.8375336239237054e-66,1.5244601876302155e-176,1.315156155421445e-107
15,46,7.671884012732543e-101,7.414692583502016e-150,2.0565595605963143e-129,1.582821391951956e-35,0.0,9.47263150819845e-97,4.000597351859832e-152,6.926529720220294e-148,3.018043346788032e-106,9.70785582766977e-226,2.8790590540487772e-61,4.9245115635680415e-157,1.2712794236266927e-91,4.308787920244213e-151,8.408905836331812e-150,5.729150701627415e-189,2.3248339799103907e-105,1.1024409553593865e-134,3.555208317152106e-104,2.929152501915969e-162,1.2540838843698234e-80,9.175030592868137e-84,1.464485426020043e-62,1.101883432786231e-105,1.8679767809300317e-141,1.6341705770894734e-83,1.2682300166317416e-76,1.3472995961914672e-80,7.201108787122175e-87,9.813253762712041e-88,1.2327888226476867e-114,1.5368484020887176e-37,1.587404047903854e-82,1.0422113786147807e-70,8.053753656554031e-114,2.5698702824791346e-189,3.4257468314926443e-153,3.681179607051544e-133,9.816408860110926e-118,3.592659328126179e-81,7.783815616642011e-128,6.754610448616014e-62,8.057294116425119e-173,4.1359906034262022e-81,1.8641963957253598e-110,7.058985091632789e-70,1.0,1.2682013256269387e-251,1.6365692521251453e-129,1.6336818728667575e-91,8.250890668642134e-75,2.0815541948082836e-26,5.649460369143937e-56,7.058669223153249e-47,1.044943202040064e-46,4.430445147740328e-45,1.3129913172780024e-21,9.439197799099754e-190,1.1656136087220963e-81,9.16740284202543e-157,6.211827042207658e-73,1.921182105295552e-149,4.278099920164576e-59,3.733666495903446e-266,2.8398254774138448e-93,4.330549129581338e-50,3.1613150284505066e-44,2.2632126359211163e-122,5.269521245916058e-61,2.853773851217744e-69,9.094039458290853e-86,8.276810359672724e-175,9.194876605238134e-129,4.6684869500536044e-120,2.7549228012526344e-84,1.1128953510699621e-54,5.2777329731802e-91,1.0034588490074265e-66,2.9689411328871685e-141,2.306967124667543e-57,3.740600060369388e-132,1.3499475297177367e-94,5.912949714281148e-234,2.6753428566174746e-44,7.304814247570639e-169,2.268547962928598e-124,1.973857568064334e-49,9.08678311744763e-100,7.900742083803626e-142,4.5331282827138325e-204,2.774870566560887e-125,2.665855383163147e-120,6.888033270740525e-89,1.157421708807025e-76,1.7485122635396112e-56,5.1580290458235355e-121,7.162828774548311e-86,1.0123410294924854e-93,3.065146659754791e-93
16,47,5.548129952774531e-140,1.6428350445128646e-219,1.1356963538050049e-138,3.1210527964545135e-82,0.0,6.610186624095807e-108,6.750836361394385e-129,6.367522723513913e-170,3.4463606081999127e-140,0.0,7.354381333758825e-123,5.580474941011258e-209,2.366926747730625e-152,1.7780809126367885e-164,3.315668292537666e-212,7.770721141544536e-181,1.3352369740588197e-194,3.7637223724152073e-140,6.445422743034001e-198,1.2304951136872582e-201,2.8478989337041457e-143,5.640867146806388e-157,2.1112386255054854e-115,3.624502105507738e-177,4.65814564903712e-181,4.1438553605056245e-146,5.3905699001567835e-129,2.1785207559005496e-165,5.962719422017529e-116,3.348775804699589e-112,2.772190534696434e-114,3.9281188557664045e-62,1.3500976032093928e-115,2.1050586621046466e-38,1.0548810144198088e-121,3.854680208282673e-232,7.473265293981626e-105,4.674300054624203e-146,9.96903834657421e-143,2.957794606645322e-101,2.5004623301842177e-80,3.623167554062246e-131,2.6648264125844095e-191,1.616587144114148e-120,1.3718905252461399e-171,1.0,2.6742097434981044e-107,1.3881388884575033e-249,3.0119124065483322e-167,4.75175276445193e-156,1.768702122282091e-105,5.7984926450637896e-102,2.737409237495432e-82,5.744862857809912e-112,1.6383900135381206e-99,2.9948263608115224e-72,2.927246041071159e-152,9.256256169281867e-201,2.6449264644603736e-62,4.435082114024939e-128,1.7273581579442987e-175,8.427413327195828e-176,1.5648352869829917e-134,1.5818779926574057e-217,7.629387437683593e-205,5.598278818468596e-112,1.7490494390151273e-145,1.5422086660885332e-115,2.01535537460938e-88,5.1171925707689956e-83,1.2573952315181369e-117,3.276065436480031e-143,6.418359305440403e-203,4.6611731661962036e-141,5.8348896157655153e-244,1.5302920353963116e-181,2.0592414007913995e-114,1.6690641031684332e-134,1.2381599304483526e-202,1.0355439799156588e-68,6.542120082197129e-120,4.2521927932964056e-92,1.4058885578982643e-130,5.867936370720701e-108,1.7385038469987424e-162,4.583027777273814e-154,1.1102246324713978e-99,1.255054390363259e-116,1.436977726489814e-280,2.4525383145647316e-252,4.6876006473122784e-120,2.3090540918766185e-212,1.5435726593045635e-119,6.555802187583427e-146,1.4309325375602502e-103,5.744257989683914e-195,1.883960192973865e-120,8.405225104119071e-218,2.785503277859053e-147
17,51,1.6916647622316412e-81,2.064988092357433e-122,1.590498667129733e-79,2.2150307196400396e-32,1.6437521402151602e-279,1.1876473651936617e-72,1.8790841992534556e-111,6.00354727400088e-53,5.26674893361599e-73,4.433981608868233e-254,5.473560597453341e-42,2.7177294244849404e-114,2.1368692757285607e-127,5.772113991202295e-94,3.3476466522683777e-150,3.4042388773076787e-166,2.1325150517434934e-97,7.568752768037198e-80,3.2520286375192194e-123,3.14804419430972e-122,3.3017051107908935e-96,2.3117416308328558e-64,2.963660087397175e-60,3.637507406327758e-96,1.5804526912731554e-117,2.1317786074441487e-72,1.0798184159872426e-63,2.7586362429628134e-103,3.424104271163691e-64,8.363755302736286e-75,1.3913474159773557e-34,1.1284439530386385e-44,4.094844445632045e-68,6.155111303425644e-86,2.3578685603682206e-78,2.083996486529674e-163,1.037206603224129e-86,1.4523404242869492e-100,9.376050041244212e-111,2.012669433239957e-64,1.2068116037592066e-60,1.7444727990523807e-120,7.732666480404444e-95,6.588842654146162e-60,1.1255374027069024e-63,2.1744464147141332e-91,6.413136833797276e-128,1.0376909476703752e-165,1.7648262357679616e-113,6.886642797260003e-89,1.564973615150738e-51,2.2116932301297577e-105,8.506614516189344e-67,1.161966848438234e-74,9.333759889244561e-60,2.7160278478580217e-62,3.831602416791123e-100,3.66731688125045e-129,4.2734815015112375e-58,5.905242711108217e-107,1.1436932477908328e-116,4.5377825418987384e-98,2.5558082761630366e-100,2.809714468815856e-215,9.779263835876009e-123,5.057811857814982e-93,4.507838300024295e-81,6.4178645394417515e-53,2.0965863597669885e-31,1.4979938921449954e-17,1.52152470670508e-60,7.928863076482892e-125,2.7796567855587844e-136,1.0,5.2287687371926414e-213,5.0975896080028606e-151,5.0780199992930876e-71,2.9339794844978227e-74,7.991811494747559e-167,9.018989433615856e-55,6.251852364443319e-100,1.3076868460394105e-36,4.05301721160139e-150,3.9094882583677695e-66,2.825728581541801e-135,5.6199823538770385e-95,7.072152901233837e-36,1.279761891554589e-45,1.7654282621458353e-188,5.338208747759953e-165,4.279447821693175e-51,9.86300260362943e-155,5.259282742080829e-49,5.372990162614509e-86,6.814482686824765e-46,2.0315614627997646e-112,1.743497304237252e-54,6.1646812412086936e-148,2.6382221564234337e-63
18,52,1.8548363706449524e-89,1.5396445524902381e-142,1.4297844260694846e-186,8.820218099051808e-95,0.0,4.968673493630279e-156,1.94633426543871e-186,1.793943354498506e-81,8.604434955853109e-98,2.334420986427865e-196,1.6938702178220813e-85,4.539972094870168e-84,1.0207081219454611e-159,1.0,6.0520455795798e-110,1.157049112269238e-223,2.0451719932269087e-112,2.3061117936410673e-78,4.961857900967999e-169,1.4727747760418926e-137,3.8239177150100214e-100,2.033318543538742e-161,2.7067992444097622e-135,8.603919489711969e-173,7.551585352558354e-201,4.6733892783590794e-145,1.4351141329578975e-84,1.2213925242307502e-186,2.0426133638337607e-130,7.499248405557422e-152,1.3269961795980311e-119,2.433696575272223e-105,1.5456146034133686e-158,3.95621081953366e-125,8.938491854638266e-161,1.2997457692529427e-219,2.4034351335580265e-168,1.619690785014538e-178,1.0655129599819971e-191,3.784402771171427e-147,6.788245139415943e-165,2.3930018042223176e-133,1.0338281796116917e-181,2.119421990282724e-121,5.151281320063826e-130,2.8912845236889524e-126,3.5748893691192245e-141,5.97758099194102e-159,2.884165081354548e-97,5.461244583223191e-99,2.790957287018081e-105,3.051034090365649e-152,6.47245591271767e-70,1.7327385355421383e-98,3.623425728638685e-105,3.3252342559728722e-93,6.697816315115672e-144,3.5347143923616307e-209,4.796289954855495e-112,2.576952934794483e-179,1.3324653550571252e-189,3.821797958988458e-162,2.8914137267839957e-153,7.579720054249552e-265,4.757086603957554e-204,1.0697979902385182e-134,9.033803660668977e-140,2.35945240945396e-128,8.8960947457173e-103,1.6811173877856621e-71,6.565849946145986e-124,3.260385107062493e-163,4.196109324956102e-222,1.3052116285076952e-95,4.592511105945042e-182,2.156926056041324e-180,5.497293496368193e-151,1.178347401133649e-146,2.310418322302733e-211,7.488249792631138e-117,1.4199502627609681e-109,1.2920350530070116e-92,2.0331457844721491e-218,6.0278834334060416e-89,4.33539891675505e-172,2.4454663568844733e-181,7.570035516234017e-77,5.1577391207462084e-142,3.242439189131037e-273,7.56510501418214e-190,7.054841565276735e-123,4.621705740781125e-187,1.466764550195376e-74,5.76798505212885e-106,8.026558519248214e-85,1.215142761121253e-106,4.7596718075806116e-122,1.1169390001553858e-229,1.3019586352652547e-90
19,53,5.999230243742775e-168,8.308497850266244e-261,2.2636030444558655e-208,1.1912320757341791e-116,0.0,2.8060852235768056e-115,1.201183546177323e-117,2.9865360726547546e-180,1.576361159545368e-160,3.584489136964976e-252,3.1634425585856134e-161,6.84897558206102e-213,4.718133772904574e-186,7.860133632061075e-211,4.238593937071197e-225,7.702444650491213e-243,9.778694052089496e-216,9.814792299275209e-167,1.8058100387705843e-177,9.104806519570506e-242,2.5243902695095004e-161,2.858993486497573e-206,1.2981800172856749e-152,4.124307238416929e-204,5.8302541352172906e-180,2.2658337369222716e-180,1.1673506843321745e-158,6.644255650969771e-209,7.308198489683595e-148,3.735569156886115e-168,1.2162991558021074e-168,4.226322738333419e-140,1.3855704512316598e-194,1.0517986777907938e-152,3.4837686895057623e-194,3.1353227245670532e-232,4.8871570399151936e-188,1.3583450176726806e-194,1.6166632647428715e-202,2.741878224347346e-166,3.7592352251546636e-181,4.243021274378825e-194,2.8937746103254806e-238,1.5952812780783365e-149,4.335396757376741e-192,1.218551148668781e-151,9.80303927640472e-179,3.034722426746132e-254,6.036280721363365e-196,4.0148055309872872e-174,5.6949551899734044e-148,2.1439355418224427e-168,9.110320927710358e-154,5.175586807465211e-158,1.6291290896671984e-144,9.844688757966853e-141,3.9924349140225753e-168,1.6000554245910267e-250,1.6302479379518465e-132,1.5468206609685736e-52,6.157416626303275e-172,1.467908926714904e-196,9.255836887919534e-178,5.296486239834123e-111,1.0890776772651575e-252,1.8038937607771428e-163,4.002792821272569e-152,3.7358793899263255e-153,6.839810851946152e-130,1.7341399361390092e-114,4.9374436030021945e-152,1.0,1.708207662093472e-206,6.257316286533217e-168,6.90464860847764e-266,1.3672771557344906e-219,2.753623435110212e-144,1.8594709909624844e-158,1.9099911073229208e-146,3.0785295023472445e-132,3.4146541746091e-32,4.239650261332453e-149,8.020764432958762e-76,4.226048892679826e-150,1.082380964035093e-171,5.769108050810955e-204,2.524362339862329e-154,3.862918623148263e-161,1.0802553e-316,4.056735359247801e-201,3.6718352357838324e-150,3.640881597157083e-216,3.882241367677888e-142,5.313880234886797e-144,5.946629533203087e-144,4.1806811937966043e-221,3.873372427626986e-167,1.7024657673747663e-229,3.2357533531275577e-192
